id_department,department_name,terrain_area,old_antenna,new_antenna_type
18,La Guajira,1627800,25,e
4,Atlantico,1596600,28,e
14,Cundinamarca,1326200,16,d
6,Boyaca,1818600,5,d
4,Atlantico,644400,2,e
5,Bolivar,762800,22,b
21,Narino,1092400,26,c
9,Casanare,181400,0,e
28,Sucre,1028000,14,c
26,San Andres y Providencia,824000,8,e
32,Vichada,820600,22,a
2,Antioquia,627000,3,d
2,Antioquia,103600,25,b
21,Narino,1090200,9,d
14,Cundinamarca,160600,26,d
4,Atlantico,1813000,21,a
12,Choco,1026600,20,c
29,Tolima,1765400,2,a
6,Boyaca,672400,24,a
19,Magdalena,1608200,7,e
14,Cundinamarca,489600,8,a
23,Putumayo,900800,12,b
29,Tolima,848000,5,c
19,Magdalena,758800,16,b
16,Guaviare,236200,10,c
30,Valle del Cauca,414400,14,e
1,Amazonas,845400,21,a
20,Meta,1766800,1,e
27,Santander,1230000,28,d
27,Santander,1603800,0,d
25,Risaralda,1616600,28,b
2,Antioquia,930000,15,e
15,Guainia,1111600,30,e
11,Cesar,1727200,1,e
10,Cauca,1662600,1,c
12,Choco,431400,5,b
6,Boyaca,983000,1,e
10,Cauca,1518400,26,a
21,Narino,1004200,5,d
9,Casanare,1757200,6,b
17,Huila,418400,26,d
23,Putumayo,1052400,18,e
10,Cauca,438200,30,d
11,Cesar,689000,17,d
22,Norte de Santander,1057400,28,e
8,Caqueta,1401000,16,d
2,Antioquia,889600,8,b
16,Guaviare,1999000,18,b
26,San Andres y Providencia,1004000,29,d
11,Cesar,1704200,8,e
5,Bolivar,1790200,9,c
31,Vaupes,1734200,0,c
21,Narino,1111200,19,a
6,Boyaca,386200,17,b
3,Arauca,1883000,8,c
30,Valle del Cauca,859000,22,a
28,Sucre,1449000,18,a
12,Choco,1918400,24,e
14,Cundinamarca,1239600,16,b
17,Huila,347400,8,c
8,Caqueta,451200,15,b
9,Casanare,1019600,26,e
3,Arauca,1142400,0,d
6,Boyaca,810800,4,d
5,Bolivar,1299400,25,d
18,La Guajira,1829800,21,e
31,Vaupes,264000,4,c
3,Arauca,405000,13,a
24,Quindio,642400,8,e
23,Putumayo,688800,7,b
23,Putumayo,742800,1,b
11,Cesar,1717000,11,b
23,Putumayo,887000,16,a
29,Tolima,1059000,22,b
20,Meta,1975600,25,d
21,Narino,1756800,19,e
9,Casanare,621600,20,c
6,Boyaca,1707000,22,d
29,Tolima,505000,6,a
23,Putumayo,631400,25,d
25,Risaralda,319200,27,d
5,Bolivar,589200,8,d
11,Cesar,306000,7,b
9,Casanare,527200,4,d
32,Vichada,1594200,1,d
7,Caldas,1186200,29,d
14,Cundinamarca,554000,9,b
16,Guaviare,1882200,4,c
13,Cordoba,1053000,6,b
29,Tolima,167200,15,d
9,Casanare,999000,23,d
20,Meta,1224800,14,e
14,Cundinamarca,676800,20,d
29,Tolima,730600,7,d
27,Santander,1575800,4,a
10,Cauca,626800,29,b
18,La Guajira,307400,2,b
13,Cordoba,1494000,7,c
11,Cesar,1813600,21,c
21,Narino,298200,9,d
5,Bolivar,156400,25,d
26,San Andres y Providencia,1510400,23,a
14,Cundinamarca,271000,26,e
8,Caqueta,1946800,11,e
30,Valle del Cauca,873600,16,b
21,Narino,1707400,17,a
4,Atlantico,325800,7,b
18,La Guajira,1365600,20,b
18,La Guajira,408600,17,b
3,Arauca,611000,16,e
19,Magdalena,404600,1,c
8,Caqueta,1391800,29,d
21,Narino,816200,17,a
5,Bolivar,1170200,15,d
17,Huila,604600,16,b
29,Tolima,886400,30,c
32,Vichada,1265000,18,a
23,Putumayo,1857600,0,d
29,Tolima,1602600,0,a
15,Guainia,1228400,2,e
21,Narino,380200,25,b
14,Cundinamarca,266000,19,b
10,Cauca,479600,13,b
20,Meta,1359800,15,e
20,Meta,1952400,25,c
11,Cesar,1940800,28,a
7,Caldas,1672600,9,e
12,Choco,11200,24,d
14,Cundinamarca,18600,7,d
21,Narino,721400,13,e
5,Bolivar,1513400,1,b
2,Antioquia,759800,1,d
23,Putumayo,606000,2,e
13,Cordoba,1920200,19,c
20,Meta,1390800,24,e
5,Bolivar,1960600,7,e
26,San Andres y Providencia,1759600,13,d
6,Boyaca,654000,30,a
13,Cordoba,1259000,17,d
8,Caqueta,474800,7,d
3,Arauca,1108000,27,e
20,Meta,934200,22,d
30,Valle del Cauca,40000,29,a
21,Narino,131800,14,c
10,Cauca,657800,18,c
22,Norte de Santander,302200,21,c
32,Vichada,1720200,14,a
26,San Andres y Providencia,863000,29,c
12,Choco,1143000,9,b
24,Quindio,1407400,27,d
25,Risaralda,661200,11,c
6,Boyaca,1905800,26,b
12,Choco,910800,19,c
12,Choco,1676600,21,c
16,Guaviare,978600,17,d
10,Cauca,1714000,20,b
22,Norte de Santander,1355400,4,c
15,Guainia,936000,14,d
6,Boyaca,1267400,2,b
26,San Andres y Providencia,1160400,19,e
7,Caldas,1999600,26,a
17,Huila,957800,10,e
8,Caqueta,857600,15,e
9,Casanare,71400,10,c
7,Caldas,293600,14,e
1,Amazonas,914800,23,e
30,Valle del Cauca,1358000,27,d
22,Norte de Santander,800400,7,d
10,Cauca,35400,22,d
5,Bolivar,590200,0,e
5,Bolivar,361000,23,b
21,Narino,1894200,26,d
13,Cordoba,1108400,9,b
25,Risaralda,1681600,6,c
13,Cordoba,1225400,26,c
1,Amazonas,1969800,26,b
16,Guaviare,1572400,9,d
30,Valle del Cauca,1325000,6,e
25,Risaralda,696200,12,c
11,Cesar,405600,28,e
6,Boyaca,1092600,0,e
1,Amazonas,332400,28,b
19,Magdalena,1216200,23,a
25,Risaralda,816400,5,b
5,Bolivar,197600,14,e
32,Vichada,1849800,25,d
10,Cauca,815200,29,c
2,Antioquia,909600,0,e
28,Sucre,800600,22,e
19,Magdalena,140200,10,a
32,Vichada,748800,18,a
15,Guainia,1362400,8,a
9,Casanare,1461200,13,c
9,Casanare,1036600,25,a
31,Vaupes,520400,3,b
22,Norte de Santander,265600,3,e
21,Narino,1121000,18,b
29,Tolima,634400,12,a
31,Vaupes,628000,17,d
24,Quindio,1561400,8,e
18,La Guajira,718800,24,a
21,Narino,225000,14,c
8,Caqueta,583000,19,e
18,La Guajira,1927400,17,a
11,Cesar,1735400,25,e
17,Huila,1674600,26,b
1,Amazonas,929000,9,e
11,Cesar,1348400,30,a
5,Bolivar,1085000,26,a
2,Antioquia,1386400,24,c
8,Caqueta,676800,4,a
27,Santander,479800,17,d
15,Guainia,57000,8,c
12,Choco,1279600,17,d
18,La Guajira,208000,7,b
5,Bolivar,1842200,29,c
9,Casanare,1268400,22,a
10,Cauca,594800,15,d
20,Meta,417200,8,b
20,Meta,1624400,1,e
5,Bolivar,1601000,3,b
9,Casanare,1216000,7,d
26,San Andres y Providencia,1642000,3,b
32,Vichada,353400,8,d
28,Sucre,302000,10,b
10,Cauca,1155200,2,a
10,Cauca,90000,16,a
28,Sucre,421200,12,a
20,Meta,959200,21,a
19,Magdalena,1107600,25,e
8,Caqueta,126000,19,d
32,Vichada,1375000,10,c
22,Norte de Santander,1838600,0,a
7,Caldas,672400,2,c
22,Norte de Santander,1154000,25,b
26,San Andres y Providencia,1701400,18,d
8,Caqueta,1556000,2,a
27,Santander,1789400,15,c
21,Narino,993000,12,a
10,Cauca,1564000,21,b
21,Narino,813600,13,b
17,Huila,467400,28,d
14,Cundinamarca,402400,30,c
23,Putumayo,698800,21,b
22,Norte de Santander,1577600,5,a
30,Valle del Cauca,1380600,16,d
2,Antioquia,1114400,21,c
21,Narino,1216200,27,e
26,San Andres y Providencia,1554600,14,e
22,Norte de Santander,422800,5,b
12,Choco,1412400,26,d
18,La Guajira,1156600,28,e
29,Tolima,1975600,5,a
19,Magdalena,1281800,21,c
6,Boyaca,1846400,15,a
27,Santander,910400,21,b
25,Risaralda,1453400,2,b
17,Huila,1500600,8,b
14,Cundinamarca,1820800,11,b
25,Risaralda,248600,6,c
28,Sucre,443800,9,a
19,Magdalena,218400,0,d
8,Caqueta,56600,29,d
31,Vaupes,891000,17,c
32,Vichada,145400,18,c
12,Choco,649400,14,b
29,Tolima,1932600,1,c
6,Boyaca,857200,2,b
6,Boyaca,135200,16,e
24,Quindio,328200,7,e
26,San Andres y Providencia,1315200,19,d
27,Santander,808000,11,a
10,Cauca,1157200,22,a
20,Meta,777000,16,a
16,Guaviare,647000,16,d
15,Guainia,758800,7,d
2,Antioquia,89200,16,d
21,Narino,871000,19,d
31,Vaupes,900200,19,d
5,Bolivar,812200,9,b
30,Valle del Cauca,1940800,30,a
27,Santander,1879800,28,a
25,Risaralda,1832200,1,b
3,Arauca,1536800,26,a
19,Magdalena,399600,28,c
7,Caldas,944600,4,a
28,Sucre,1341000,17,d
18,La Guajira,536400,30,a
9,Casanare,389000,1,c
16,Guaviare,724200,19,c
27,Santander,1804200,27,e
25,Risaralda,1821400,1,b
26,San Andres y Providencia,1846800,8,b
11,Cesar,942600,15,b
4,Atlantico,1508400,20,b
3,Arauca,529200,27,b
25,Risaralda,1731600,16,c
11,Cesar,1853200,20,d
1,Amazonas,1331400,4,c
32,Vichada,429800,21,a
8,Caqueta,56400,23,a
27,Santander,504600,1,c
19,Magdalena,385200,13,a
10,Cauca,1494400,2,e
2,Antioquia,364400,3,a
9,Casanare,1596600,1,d
11,Cesar,1131200,3,d
11,Cesar,1636800,25,b
27,Santander,208600,16,d
11,Cesar,388400,8,a
27,Santander,1352000,3,c
14,Cundinamarca,1807400,18,a
20,Meta,171000,0,b
22,Norte de Santander,1791400,24,a
2,Antioquia,1139400,22,b
20,Meta,152000,6,d
10,Cauca,143000,3,a
6,Boyaca,831600,27,b
1,Amazonas,1948800,20,e
32,Vichada,1009000,19,e
26,San Andres y Providencia,868000,18,c
20,Meta,1572800,10,b
23,Putumayo,1478800,27,c
25,Risaralda,425200,3,b
18,La Guajira,1590800,5,d
9,Casanare,401000,20,a
31,Vaupes,1109200,0,d
31,Vaupes,1100400,22,e
28,Sucre,1916000,22,d
27,Santander,1963000,13,b
18,La Guajira,776600,14,d
17,Huila,1633800,19,c
18,La Guajira,877800,15,d
10,Cauca,1841600,22,c
16,Guaviare,1020800,3,c
31,Vaupes,115600,1,d
17,Huila,488400,2,b
17,Huila,902400,6,a
2,Antioquia,1148000,8,b
5,Bolivar,729000,12,b
23,Putumayo,450600,26,e
20,Meta,32800,14,b
17,Huila,1539000,17,e
3,Arauca,1890600,19,b
14,Cundinamarca,1768800,21,c
17,Huila,737600,6,c
4,Atlantico,984200,19,b
10,Cauca,736000,30,b
14,Cundinamarca,1079200,16,d
24,Quindio,517600,8,a
24,Quindio,1398000,10,b
30,Valle del Cauca,632800,25,b
19,Magdalena,1276200,19,d
14,Cundinamarca,397000,19,a
19,Magdalena,1222800,15,b
3,Arauca,1796600,20,b
18,La Guajira,1229600,1,c
29,Tolima,1064200,11,d
31,Vaupes,827000,17,e
8,Caqueta,266200,11,e
23,Putumayo,1430800,29,e
3,Arauca,1965000,22,a
20,Meta,1642400,26,a
3,Arauca,450000,28,d
1,Amazonas,1064400,16,d
17,Huila,1744800,8,e
4,Atlantico,1377600,3,b
22,Norte de Santander,1400000,3,e
22,Norte de Santander,1938200,28,a
13,Cordoba,1954000,1,e
28,Sucre,107400,12,c
9,Casanare,393200,5,e
11,Cesar,337200,9,b
30,Valle del Cauca,585600,5,e
1,Amazonas,1807400,17,d
19,Magdalena,1443800,11,c
24,Quindio,820200,26,d
14,Cundinamarca,152200,6,d
18,La Guajira,8200,19,e
12,Choco,501000,30,b
4,Atlantico,202400,19,d
4,Atlantico,1924400,10,b
20,Meta,1131400,13,e
15,Guainia,1368400,6,a
7,Caldas,1753200,5,a
2,Antioquia,1323000,21,d
11,Cesar,1407400,9,b
19,Magdalena,1587600,0,d
27,Santander,301800,29,d
30,Valle del Cauca,1339200,4,e
32,Vichada,1106400,14,a
4,Atlantico,1033600,11,a
13,Cordoba,713400,17,c
21,Narino,1587400,1,d
7,Caldas,400000,11,c
7,Caldas,584200,20,c
23,Putumayo,1913400,11,c
25,Risaralda,1944600,15,c
30,Valle del Cauca,525800,11,a
13,Cordoba,1372600,2,e
17,Huila,1774400,27,e
30,Valle del Cauca,212000,4,d
10,Cauca,1141600,25,b
9,Casanare,930800,23,b
5,Bolivar,1438000,0,c
13,Cordoba,1083600,8,a
16,Guaviare,252000,22,d
5,Bolivar,1687600,24,d
12,Choco,829400,5,a
26,San Andres y Providencia,728200,30,e
30,Valle del Cauca,1235200,28,a
32,Vichada,1087000,30,d
5,Bolivar,197800,6,e
2,Antioquia,589800,1,a
32,Vichada,361000,16,c
30,Valle del Cauca,1944600,5,a
8,Caqueta,831400,21,c
1,Amazonas,1715000,25,e
18,La Guajira,981200,0,b
6,Boyaca,1118600,2,d
22,Norte de Santander,1607400,17,c
30,Valle del Cauca,1915200,20,a
16,Guaviare,1410800,9,b
9,Casanare,131400,19,b
16,Guaviare,63200,1,c
13,Cordoba,1656200,15,e
32,Vichada,306000,24,c
22,Norte de Santander,1156400,16,b
27,Santander,140800,23,d
30,Valle del Cauca,513600,10,c
18,La Guajira,1949000,8,e
15,Guainia,78800,11,a
18,La Guajira,1048200,17,a
28,Sucre,1869600,23,b
4,Atlantico,1856800,8,b
29,Tolima,1079400,22,b
5,Bolivar,1810600,3,a
24,Quindio,1084800,7,d
7,Caldas,855600,2,b
11,Cesar,572600,17,b
1,Amazonas,765000,20,e
31,Vaupes,415600,11,b
25,Risaralda,785200,28,b
1,Amazonas,1670200,26,e
16,Guaviare,43800,13,e
4,Atlantico,1459200,26,b
16,Guaviare,726000,12,c
32,Vichada,560200,30,c
14,Cundinamarca,1285000,12,a
27,Santander,791400,0,b
15,Guainia,1218400,8,d
1,Amazonas,1058600,7,c
17,Huila,1293000,26,d
15,Guainia,262400,25,a
6,Boyaca,543600,6,a
23,Putumayo,1707200,15,b
9,Casanare,400200,14,e
21,Narino,246200,7,d
27,Santander,988200,17,a
14,Cundinamarca,110200,13,d
12,Choco,1520800,18,c
23,Putumayo,1790000,4,b
9,Casanare,1975600,26,e
28,Sucre,30600,7,e
8,Caqueta,849200,6,c
6,Boyaca,1625800,9,d
5,Bolivar,646400,21,a
1,Amazonas,1890400,15,e
5,Bolivar,248000,6,c
17,Huila,486200,24,e
15,Guainia,370400,25,a
12,Choco,1617000,27,e
19,Magdalena,469400,21,c
24,Quindio,1379800,17,a
27,Santander,218200,19,b
16,Guaviare,798200,11,d
17,Huila,1199800,23,d
9,Casanare,575600,5,b
18,La Guajira,550200,22,b
7,Caldas,558200,7,c
15,Guainia,23600,13,b
3,Arauca,1115200,25,e
30,Valle del Cauca,1333400,9,a
4,Atlantico,768200,7,b
32,Vichada,338000,4,d
15,Guainia,199200,27,d
23,Putumayo,1799200,27,e
29,Tolima,650600,16,d
11,Cesar,665800,3,c
10,Cauca,466000,27,b
13,Cordoba,403200,1,b
2,Antioquia,1290400,7,e
4,Atlantico,966200,10,e
4,Atlantico,32600,9,c
27,Santander,649400,13,b
27,Santander,508200,5,a
26,San Andres y Providencia,117000,18,c
20,Meta,174200,19,e
8,Caqueta,1394000,9,d
32,Vichada,1767400,11,d
4,Atlantico,1787200,13,a
27,Santander,1814400,1,e
18,La Guajira,1145200,19,a
12,Choco,1234200,21,d
16,Guaviare,203200,10,a
7,Caldas,1187000,2,c
3,Arauca,1768600,17,d
17,Huila,425400,30,d
9,Casanare,1637000,25,c
25,Risaralda,995400,29,c
23,Putumayo,1343600,22,d
27,Santander,1204200,7,b
3,Arauca,595600,22,a
9,Casanare,1900800,19,e
18,La Guajira,1080800,11,c
2,Antioquia,1906000,1,e
14,Cundinamarca,1189600,20,c
12,Choco,1745400,5,c
30,Valle del Cauca,1496400,22,e
19,Magdalena,1008400,17,c
16,Guaviare,1105600,19,b
24,Quindio,515200,12,c
4,Atlantico,436200,20,c
13,Cordoba,127600,13,e
29,Tolima,1103600,2,a
18,La Guajira,299200,8,e
17,Huila,416400,23,a
8,Caqueta,1045600,13,e
5,Bolivar,1004600,7,d
31,Vaupes,1106400,25,b
31,Vaupes,1797800,14,d
9,Casanare,1380800,13,c
31,Vaupes,763400,24,d
1,Amazonas,1995800,20,c
2,Antioquia,1179800,7,d
7,Caldas,1762800,16,b
31,Vaupes,797200,18,c
8,Caqueta,1031400,16,b
21,Narino,1294800,26,e
14,Cundinamarca,11400,9,b
23,Putumayo,467600,6,e
18,La Guajira,1875600,17,e
22,Norte de Santander,1395600,7,b
2,Antioquia,482600,3,a
8,Caqueta,1394000,0,c
6,Boyaca,1257800,24,d
8,Caqueta,353400,14,d
14,Cundinamarca,1765600,18,a
25,Risaralda,192400,30,e
7,Caldas,377400,10,d
8,Caqueta,632000,11,d
9,Casanare,878200,23,b
13,Cordoba,1606800,8,d
2,Antioquia,1806400,23,b
30,Valle del Cauca,190200,27,e
14,Cundinamarca,1470200,6,c
18,La Guajira,1513200,24,e
11,Cesar,749400,25,c
31,Vaupes,1365600,25,e
9,Casanare,866400,25,a
11,Cesar,497600,14,b
29,Tolima,71000,6,b
8,Caqueta,310600,19,c
9,Casanare,1624800,27,d
5,Bolivar,1960600,9,d
5,Bolivar,1598400,1,e
23,Putumayo,1725000,21,e
18,La Guajira,115400,29,d
30,Valle del Cauca,320200,23,a
24,Quindio,638400,15,d
5,Bolivar,401600,11,a
18,La Guajira,1870800,9,b
1,Amazonas,606400,28,e
31,Vaupes,1094600,22,d
4,Atlantico,1514800,29,e
19,Magdalena,1927800,9,d
8,Caqueta,1830400,19,e
12,Choco,698400,15,c
31,Vaupes,1306400,14,e
4,Atlantico,705600,18,e
18,La Guajira,1872400,3,d
14,Cundinamarca,695600,16,b
8,Caqueta,1287400,22,c
29,Tolima,1377600,25,d
24,Quindio,658200,14,e
15,Guainia,351600,6,c
3,Arauca,656000,11,e
27,Santander,481000,15,a
7,Caldas,23600,10,b
1,Amazonas,1158800,15,b
3,Arauca,843400,24,d
15,Guainia,1162200,23,e
9,Casanare,1310200,26,a
21,Narino,583400,22,e
28,Sucre,1986000,7,a
27,Santander,1346800,16,e
8,Caqueta,716200,5,d
24,Quindio,88000,23,d
13,Cordoba,1531400,10,d
32,Vichada,1986200,30,d
1,Amazonas,548400,24,b
11,Cesar,115000,9,a
28,Sucre,816200,17,a
8,Caqueta,1672000,3,a
18,La Guajira,300600,2,b
2,Antioquia,697600,1,c
8,Caqueta,1824400,8,b
13,Cordoba,261800,2,e
2,Antioquia,680200,28,d
8,Caqueta,192600,28,c
3,Arauca,1523000,12,d
4,Atlantico,1149800,24,b
4,Atlantico,1073200,19,d
12,Choco,1510400,3,a
4,Atlantico,828200,25,b
26,San Andres y Providencia,870400,16,c
25,Risaralda,1268000,0,b
4,Atlantico,130600,21,c
20,Meta,503600,5,e
1,Amazonas,1919200,11,e
24,Quindio,1170400,13,e
32,Vichada,619800,29,d
9,Casanare,91400,14,e
21,Narino,754400,11,d
14,Cundinamarca,949600,2,e
11,Cesar,115000,30,e
24,Quindio,1033800,21,d
1,Amazonas,269400,14,e
4,Atlantico,1560800,1,e
1,Amazonas,1506000,7,b
20,Meta,499200,2,e
10,Cauca,1605200,23,d
17,Huila,1395000,12,c
5,Bolivar,1470800,8,c
11,Cesar,256400,18,e
14,Cundinamarca,1945800,16,d
27,Santander,1050400,17,a
12,Choco,921800,29,c
10,Cauca,1869800,14,a
21,Narino,1853000,27,a
18,La Guajira,1129600,11,d
14,Cundinamarca,276600,17,e
13,Cordoba,1375000,11,c
13,Cordoba,1075400,25,e
10,Cauca,916600,14,c
28,Sucre,222400,26,c
15,Guainia,293400,15,c
15,Guainia,522000,13,c
5,Bolivar,440600,11,d
4,Atlantico,867400,4,b
21,Narino,1537000,18,c
21,Narino,1072000,21,c
29,Tolima,860200,7,d
16,Guaviare,1046400,20,c
1,Amazonas,24200,12,c
10,Cauca,503000,25,c
20,Meta,1550200,22,b
14,Cundinamarca,1870200,23,d
8,Caqueta,1910800,2,c
22,Norte de Santander,11400,20,d
29,Tolima,794400,11,c
27,Santander,21200,17,e
22,Norte de Santander,815000,1,a
15,Guainia,1778400,30,e
1,Amazonas,315800,8,b
24,Quindio,785800,23,a
2,Antioquia,977200,25,b
11,Cesar,1758200,17,a
31,Vaupes,170200,11,e
22,Norte de Santander,1566200,0,d
21,Narino,1075200,29,d
17,Huila,621600,4,a
2,Antioquia,1191000,26,e
21,Narino,1872600,5,c
16,Guaviare,672000,6,b
32,Vichada,564600,2,c
22,Norte de Santander,384400,27,c
16,Guaviare,388400,27,c
5,Bolivar,175200,10,a
12,Choco,412000,27,b
17,Huila,805800,19,c
19,Magdalena,1591600,3,d
18,La Guajira,22000,9,e
32,Vichada,1367200,19,a
18,La Guajira,1835800,20,c
18,La Guajira,227800,0,a
27,Santander,675200,10,a
11,Cesar,714600,13,b
20,Meta,1539600,29,d
25,Risaralda,1981600,21,c
26,San Andres y Providencia,603400,16,e
24,Quindio,1677000,9,a
3,Arauca,1725000,13,b
8,Caqueta,1368400,17,c
27,Santander,1929600,11,b
15,Guainia,391400,14,b
32,Vichada,809600,29,a
8,Caqueta,1973200,6,c
8,Caqueta,121200,0,e
15,Guainia,568200,14,b
4,Atlantico,232400,25,e
20,Meta,233600,6,b
9,Casanare,707400,7,e
9,Casanare,581200,3,a
19,Magdalena,1638600,22,c
28,Sucre,1512800,3,d
26,San Andres y Providencia,278800,30,e
7,Caldas,242000,8,a
16,Guaviare,1550400,10,b
17,Huila,371800,27,a
22,Norte de Santander,1761000,24,b
5,Bolivar,1920200,0,c
27,Santander,1709400,21,c
27,Santander,1000800,2,b
6,Boyaca,1422200,17,c
8,Caqueta,744800,6,c
10,Cauca,1852600,5,a
13,Cordoba,1786400,20,c
13,Cordoba,1419600,8,e
10,Cauca,244400,15,a
14,Cundinamarca,251400,26,c
31,Vaupes,322000,30,e
28,Sucre,1531800,28,e
13,Cordoba,686400,16,b
11,Cesar,1755000,10,a
9,Casanare,1023200,6,d
18,La Guajira,1587800,22,b
28,Sucre,1595200,25,c
23,Putumayo,26000,3,b
26,San Andres y Providencia,651800,1,a
26,San Andres y Providencia,646000,14,a
31,Vaupes,1403600,25,d
13,Cordoba,1497400,6,b
8,Caqueta,877000,16,d
3,Arauca,1700400,23,e
7,Caldas,1558000,13,c
3,Arauca,454800,12,b
2,Antioquia,1533800,16,e
1,Amazonas,1945400,8,e
1,Amazonas,442800,24,d
30,Valle del Cauca,881000,14,b
28,Sucre,415000,9,e
19,Magdalena,1497000,11,b
27,Santander,1252000,27,c
28,Sucre,603800,5,c
26,San Andres y Providencia,1282000,6,c
3,Arauca,1018800,13,b
4,Atlantico,1484600,6,c
1,Amazonas,1970800,28,b
31,Vaupes,551400,11,a
30,Valle del Cauca,1465600,18,c
27,Santander,1037200,18,c
10,Cauca,1301600,13,b
21,Narino,1135000,28,c
9,Casanare,1621400,1,e
15,Guainia,570600,5,e
24,Quindio,1264600,20,d
10,Cauca,1430800,0,a
21,Narino,1287800,26,a
7,Caldas,1586400,5,a
19,Magdalena,1476400,5,c
8,Caqueta,1240600,4,a
23,Putumayo,1918600,19,e
12,Choco,344600,15,b
15,Guainia,1670200,28,c
4,Atlantico,1141800,2,a
11,Cesar,1399600,11,c
25,Risaralda,159800,18,a
8,Caqueta,1724400,0,a
32,Vichada,900000,20,c
10,Cauca,871800,9,a
5,Bolivar,1074800,17,b
7,Caldas,329000,27,d
23,Putumayo,338400,8,a
26,San Andres y Providencia,937800,30,a
2,Antioquia,778200,26,e
22,Norte de Santander,72600,10,d
9,Casanare,1537200,15,b
10,Cauca,614400,12,a
26,San Andres y Providencia,734200,27,e
16,Guaviare,418200,18,c
21,Narino,846000,1,b
31,Vaupes,106800,4,c
11,Cesar,578800,0,b
32,Vichada,969600,0,d
23,Putumayo,743400,27,c
26,San Andres y Providencia,134200,12,b
1,Amazonas,1366200,21,e
17,Huila,1288200,6,a
27,Santander,642200,12,d
4,Atlantico,1896400,5,d
18,La Guajira,150400,15,b
2,Antioquia,1342200,19,d
26,San Andres y Providencia,1158800,13,c
30,Valle del Cauca,279800,11,a
22,Norte de Santander,928600,29,b
7,Caldas,1015400,13,a
17,Huila,1595000,15,e
23,Putumayo,1683200,18,c
25,Risaralda,1478800,27,c
20,Meta,1119600,20,c
10,Cauca,1974200,13,d
3,Arauca,407000,5,e
10,Cauca,510200,16,a
12,Choco,1273800,27,a
23,Putumayo,530000,11,b
21,Narino,1752000,4,a
9,Casanare,193600,9,d
3,Arauca,1659400,27,d
10,Cauca,745400,21,a
29,Tolima,1535400,21,b
30,Valle del Cauca,1167600,9,b
22,Norte de Santander,1303000,12,c
5,Bolivar,1013200,23,e
17,Huila,89000,28,d
4,Atlantico,7000,7,a
15,Guainia,629600,9,e
19,Magdalena,191800,28,e
30,Valle del Cauca,639200,5,a
9,Casanare,1771000,20,b
29,Tolima,863000,9,a
1,Amazonas,963800,14,d
9,Casanare,362000,15,c
14,Cundinamarca,264000,27,b
17,Huila,110000,14,c
20,Meta,730600,5,c
8,Caqueta,1617000,3,e
13,Cordoba,903600,8,b
8,Caqueta,767600,10,e
2,Antioquia,1879600,10,e
12,Choco,1861600,28,b
23,Putumayo,677800,22,e
4,Atlantico,737400,15,e
7,Caldas,127600,26,e
26,San Andres y Providencia,1736000,5,a
29,Tolima,1768600,12,c
5,Bolivar,498400,10,d
22,Norte de Santander,1605600,18,a
25,Risaralda,1199400,11,c
28,Sucre,29400,23,c
17,Huila,886400,27,b
14,Cundinamarca,923000,8,e
14,Cundinamarca,1492600,13,a
10,Cauca,1711200,10,e
17,Huila,1921400,11,d
30,Valle del Cauca,871200,14,e
9,Casanare,1179600,5,a
17,Huila,45000,21,a
1,Amazonas,784800,26,b
8,Caqueta,1247000,22,e
10,Cauca,1985800,0,b
5,Bolivar,1074000,0,d
32,Vichada,472800,18,d
6,Boyaca,654000,12,e
30,Valle del Cauca,1006600,25,a
7,Caldas,1069200,24,e
22,Norte de Santander,311600,17,c
16,Guaviare,1010000,21,b
14,Cundinamarca,862600,26,c
17,Huila,1782800,15,a
22,Norte de Santander,1993000,4,c
11,Cesar,444200,13,a
19,Magdalena,443800,29,e
13,Cordoba,1833200,1,b
22,Norte de Santander,1850000,30,c
22,Norte de Santander,1066400,14,e
15,Guainia,1118200,3,b
22,Norte de Santander,857200,2,a
32,Vichada,1190800,21,d
30,Valle del Cauca,1222000,14,e
27,Santander,452800,12,e
3,Arauca,1546400,1,d
17,Huila,715800,8,a
4,Atlantico,1743400,12,b
4,Atlantico,1991200,1,b
19,Magdalena,1741600,26,b
2,Antioquia,1052600,23,d
7,Caldas,1458600,6,c
17,Huila,1065600,20,b
16,Guaviare,1493400,2,a
11,Cesar,1692000,2,a
5,Bolivar,1990600,17,a
9,Casanare,1450800,23,d
17,Huila,1272200,24,b
30,Valle del Cauca,1799800,20,e
11,Cesar,256200,16,b
11,Cesar,884000,27,b
13,Cordoba,1949400,7,d
12,Choco,62200,1,d
8,Caqueta,930800,26,b
11,Cesar,1102200,7,c
26,San Andres y Providencia,252200,9,c
23,Putumayo,867200,9,a
11,Cesar,179000,24,d
14,Cundinamarca,1299400,15,e
7,Caldas,1765000,11,b
5,Bolivar,876200,28,a
20,Meta,1077800,0,b
15,Guainia,1471000,27,d
22,Norte de Santander,801400,4,e
7,Caldas,830000,9,e
17,Huila,1500800,5,c
4,Atlantico,394800,11,d
32,Vichada,1392400,30,a
4,Atlantico,404000,4,e
5,Bolivar,1333000,23,c
11,Cesar,262600,2,d
29,Tolima,809000,15,c
24,Quindio,517000,24,a
5,Bolivar,23400,11,b
32,Vichada,1006400,30,a
23,Putumayo,1008400,8,b
11,Cesar,1255000,27,d
24,Quindio,888400,29,a
2,Antioquia,846400,29,d
25,Risaralda,340200,25,e
6,Boyaca,1127200,1,e
